"","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","saved"
"1005",0.599,0.729,9,-6.182,0.0262,0.00206,0.0205,0.337,0.215,98.078,141840,4,0
"1006",0.76,0.546,1,-10.236,0.0819,0.0555,0.717,0.0659,0.941,99.968,249134,4,0
"1007",0.264,0.34,5,-15.304,0.0275,0.971,0.885,0.0889,0.276,78.756,442227,4,0
"1008",0.594,0.63,5,-7.127,0.0308,0.554,0.931,0.0768,0.233,110.978,285951,4,0
"1009",0.657,0.692,7,-10.121,0.0526,0.0286,0.894,0.11,0.164,136.995,389187,4,0
"1010",0.487,0.21,4,-16.265,0.0306,0.87,0.000309,0.0396,0.229,122.543,204360,4,0
"1011",0.771,0.495,3,-10.294,0.0334,0.666,0.0118,0.107,0.242,102.705,275907,4,0
"1012",0.421,0.396,0,-14.85,0.0454,0.801,0.816,0.178,0.557,85.387,192077,3,0
"1013",0.391,0.33,0,-12.07,0.0291,0.873,0.944,0.104,0.179,110.219,287333,3,0
"1014",0.767,0.686,7,-10.476,0.0461,0.0681,0.91,0.111,0.565,114.07,430576,4,0
"1015",0.44,0.239,0,-17.094,0.0339,0.716,0.653,0.769,0.223,100.37,326013,4,0
"1016",0.331,0.254,6,-15.98,0.0339,0.824,0.52,0.0911,0.229,83.94,449600,3,0
"1017",0.613,0.818,0,-7.335,0.0791,0.0145,0.858,0.0413,0.517,94.006,219467,4,0
"1018",0.363,0.584,7,-7.635,0.0288,0.0595,0.677,0.0991,0.467,139.23,410600,4,0
"1019",0.648,0.889,6,-9.23,0.0491,0.701,0.568,0.19,0.515,118.458,1210770,4,0
"1020",0.349,0.578,2,-9.982,0.0345,0.126,0.851,0.0999,0.369,79.534,378827,4,0
"1021",0.621,0.223,11,-17.397,0.0278,0.591,0.00212,0.0579,0.314,84.891,349067,4,0
"1023",0.424,0.613,9,-13.197,0.0452,0.674,0.89,0.116,0.712,95.688,192693,4,0
"1024",0.611,0.328,1,-13.392,0.047,0.119,0.786,0.104,0.471,103.343,647000,4,0
"1025",0.534,0.731,4,-8.202,0.0303,0.00464,0.76,0.928,0.917,100.064,283841,4,0
"1026",0.407,0.47,0,-8.64,0.037,0.755,0.0216,0.0976,0.227,138.471,188253,4,0
"1028",0.747,0.57,10,-6.943,0.394,0.683,1.53e-05,0.0658,0.966,202.592,141213,4,0
"1029",0.326,0.88,7,-6.54,0.05,0.0275,0.0209,0.435,0.458,164.925,254316,4,0
"1030",0.572,0.281,9,-16.547,0.0448,0.592,0.296,0.102,0.345,81.386,244440,4,0
"1031",0.698,0.607,0,-6.16,0.0364,0.239,0.000659,0.0907,0.867,106.83,246503,4,0
"1032",0.63,0.265,0,-16.963,0.0427,0.748,0.748,0.0983,0.657,130.045,186000,4,0
"1033",0.634,0.288,4,-16.798,0.0377,0.946,0.163,0.366,0.671,90.633,219057,4,0
"1035",0.768,0.405,6,-9.421,0.0305,0.989,0.525,0.13,0.59,102.588,229360,4,0
"1036",0.651,0.944,2,-5.48,0.0381,0.0855,0.145,0.116,0.676,119.983,263440,4,0
"1037",0.476,0.693,3,-8.526,0.0631,0.0827,0.00109,0.205,0.85,93.208,218827,4,0
"1038",0.847,0.516,0,-11.538,0.0683,0.112,0.547,0.067,0.764,102.714,408707,4,0
"1039",0.494,0.47,8,-9.599,0.0301,0.21,0,0.28,0.698,103.477,180320,4,0
"1040",0.671,0.496,11,-9.148,0.0333,0.00424,0.0439,0.373,0.784,121.824,224920,4,0
"1042",0.376,0.652,0,-11.118,0.0404,0.0322,0.0349,0.0871,0.722,162.398,169600,4,0
"1043",0.688,0.226,3,-15.11,0.0277,0.469,0.127,0.158,0.569,104.245,336427,4,0
"1044",0.404,0.361,0,-10.569,0.0486,0.658,0.857,0.118,0.614,191.583,403044,4,0
"1045",0.476,0.251,9,-13.854,0.0278,0.769,0.774,0.0637,0.37,98.833,354973,4,0
"1046",0.709,0.462,8,-11.541,0.0369,0.629,0.752,0.2,0.895,95.367,173147,4,0
"1047",0.574,0.606,4,-10.486,0.0257,0.0981,3.32e-05,0.124,0.593,80.518,285613,4,0
"1048",0.409,0.693,5,-8.344,0.0368,0.424,2.99e-05,0.268,0.696,162.631,256240,4,0
"1049",0.522,0.766,1,-7.844,0.208,0.232,1.74e-06,0.463,0.189,61.769,262520,4,0
"1051",0.562,0.589,8,-9.732,0.0257,0.0335,6.73e-05,0.163,0.685,92.796,287547,4,0
"1052",0.494,0.59,10,-11.043,0.314,0.00433,0.81,0.515,0.751,175.309,330373,4,0
"1053",0.661,0.531,9,-9.377,0.0353,0.17,0.0372,0.064,0.864,152.079,193733,4,0
"1054",0.591,0.445,4,-11.878,0.0373,0.707,0.02,0.136,0.426,98.918,207107,4,0
"1055",0.861,0.524,2,-10.092,0.0566,0.056,0.000352,0.0614,0.818,95.987,269227,4,0
"1056",0.484,0.0647,0,-27.972,0.0454,0.841,0.841,0.0962,0.212,80.159,350520,4,0
"1057",0.515,0.571,7,-12.414,0.116,0.147,1.46e-05,0.137,0.636,87.203,231573,4,0
"1058",0.676,0.641,9,-7.923,0.0296,0.267,0.262,0.119,0.352,84.97,241413,4,0
"1059",0.608,0.675,3,-10.239,0.0828,0.0378,0.00024,0.129,0.643,161.274,276673,4,0
"1060",0.399,0.467,5,-11.763,0.0284,0.303,0.0186,0.124,0.525,75.601,445187,4,0
"1061",0.887,0.571,9,-9.491,0.0695,0.00163,0.879,0.0908,0.965,125.948,170028,4,0
"1062",0.505,0.515,1,-11.101,0.0736,0.138,0,0.254,0.647,92.309,410600,4,0
"1063",0.408,0.771,2,-5.207,0.0357,0.0562,3.46e-06,0.506,0.691,129.87,210360,4,0
"1064",0.326,0.072,0,-22.419,0.037,0.992,0.889,0.0941,0.206,74.979,427840,4,0
"1065",0.742,0.239,0,-17.714,0.0856,0.111,0.671,0.101,0.935,139.856,343600,4,0
"1066",0.407,0.665,5,-8.077,0.0365,0.00801,0.196,0.115,0.581,141.79,420133,4,0
"1067",0.567,0.622,1,-8.436,0.0382,0.666,0.00376,0.293,0.752,151.401,188867,4,0
"1068",0.515,0.858,9,-6.691,0.303,0.134,0.000198,0.101,0.468,98.041,436067,4,0
"1069",0.509,0.827,7,-4.956,0.0367,0.264,0.249,0.0895,0.131,105.097,153027,4,0
"1070",0.798,0.453,8,-6.769,0.0514,0.00744,0.58,0.0934,0.412,80.575,213827,4,0
"1071",0.734,0.824,5,-9.762,0.0328,0.196,0.132,0.115,0.97,85.228,210640,4,0
"1072",0.64,0.553,5,-6.641,0.0283,0.613,0.000159,0.331,0.478,80.723,190867,4,0
"1073",0.795,0.519,1,-9.514,0.0357,0.137,0.808,0.126,0.945,154.948,149453,4,0
"1074",0.802,0.451,2,-14.045,0.141,0.398,0.00384,0.0461,0.703,133.209,236333,4,0
"1075",0.86,0.29,9,-11.947,0.0563,0.859,0.946,0.0614,0.741,118.851,354480,4,0
"1076",0.708,0.759,7,-9.506,0.0934,0.0147,0.617,0.304,0.756,116.94,180000,4,0
"1077",0.53,0.375,0,-8.699,0.0326,0.146,0.00199,0.116,0.589,141.692,347024,3,0
"1079",0.73,0.459,2,-12.416,0.0651,0.236,0.000135,0.111,0.821,156.291,187173,4,0
"1080",0.486,0.53,9,-6.573,0.0288,0.884,0.396,0.108,0.148,148.38,212880,4,0
"1081",0.218,0.699,9,-9.869,0.0549,0.151,0.971,0.117,0.0392,112.937,181000,4,0
"1083",0.516,0.861,8,-6.094,0.0518,0.04,0.527,0.23,0.521,80.337,230733,4,0
"1084",0.279,0.901,1,-7.052,0.0557,0.000529,0.118,0.37,0.268,119.95,409827,4,0
"1085",0.425,0.754,1,-8.521,0.0653,0.00246,0.104,0.581,0.615,144.131,380332,4,0
"1086",0.607,0.485,9,-11.155,0.0538,0.447,0.000348,0.0588,0.678,191.886,278573,4,0
"1087",0.285,0.553,1,-11.44,0.106,0.427,0.435,0.128,0.571,91.68,252440,4,0
"1088",0.715,0.448,8,-8.918,0.0323,0.0969,0.0708,0.259,0.642,96.977,159405,4,0
"1089",0.876,0.42,0,-18.246,0.279,0.188,0.00186,0.0665,0.706,98.303,275360,4,0
"1090",0.696,0.834,7,-10.441,0.0389,0.0828,0.643,0.371,0.841,119.002,445907,4,0
"1091",0.275,0.804,11,-5.785,0.0811,0.0199,0.714,0.252,0.404,179.948,243040,3,0
"1092",0.852,0.536,10,-12.557,0.124,0.26,0.0413,0.139,0.897,95.791,347493,4,0
"1093",0.669,0.917,10,-8.06,0.0471,0.575,0.801,0.0968,0.923,123.179,273253,4,0
"1094",0.599,0.527,7,-9.999,0.0354,0.415,0.792,0.117,0.892,120.947,348693,4,0
"1095",0.582,0.807,1,-9.273,0.046,0.00328,0.661,0.197,0.731,161.181,456693,4,0
"1096",0.525,0.678,8,-4.914,0.0598,0.0238,0.0588,0.354,0.58,168.161,312020,4,0
"1097",0.649,0.545,7,-10.953,0.0633,0.121,0.149,0.0869,0.864,167.217,315120,5,0
"1098",0.895,0.5,2,-15.83,0.328,0.569,0,0.0937,0.462,113.811,239800,4,0
"1099",0.68,0.313,2,-15.051,0.0387,0.784,0.0101,0.144,0.453,104.655,232147,4,0
"1100",0.295,0.888,4,-7.322,0.0407,0.0746,0.792,0.162,0.546,87.896,131253,5,0
"1101",0.633,0.417,1,-9.11,0.0265,0.3,3.06e-06,0.114,0.506,81.976,160907,4,0
"1102",0.527,0.636,5,-12.888,0.0347,0.0599,0.843,0.204,0.607,83.101,334467,4,0
"1103",0.798,0.608,11,-11.01,0.0535,0.0268,0.832,0.122,0.443,128,406413,4,0
"1104",0.597,0.509,1,-11.696,0.116,0.585,0,0.0946,0.874,98.466,201507,4,0
"1105",0.369,0.502,9,-11.841,0.064,0.0703,0.00528,0.311,0.201,130.06,430133,4,0
"1106",0.578,0.504,5,-12.032,0.0382,0.0487,0.214,0.157,0.806,180.481,577707,4,0
"1107",0.627,0.478,3,-11.919,0.126,0.645,0.0119,0.08,0.383,74.596,193453,4,0
"1108",0.762,0.48,10,-6.958,0.0273,0.577,0.000221,0.453,0.332,125.003,237360,4,0
"1109",0.373,0.78,11,-5.783,0.0509,0.296,0.0424,0.379,0.539,105.144,385546,4,0
"1110",0.53,0.544,2,-8.721,0.0463,0.0468,0.00067,0.412,0.579,83.203,667760,4,0
"1111",0.558,0.39,7,-7.696,0.0312,0.759,0,0.163,0.44,123.506,134987,4,0
"1112",0.69,0.902,2,-6.632,0.0686,0.263,0.833,0.0923,0.783,124.855,234813,4,0
"1113",0.36,0.429,9,-13.062,0.0399,0.472,7.46e-06,0.137,0.429,113.159,421600,4,0
"1114",0.476,0.717,7,-10.33,0.134,0.461,0.0104,0.971,0.627,105.108,222933,3,0
"1115",0.713,0.418,6,-11.032,0.0316,0.173,1.19e-05,0.0636,0.757,117.711,197760,4,0
"1116",0.701,0.268,0,-14.453,0.046,0.953,0.00272,0.179,0.573,80.677,216933,4,0
"1118",0.41,0.12,2,-22.071,0.0399,0.989,0.925,0.121,0.347,128.436,308400,4,0
"1119",0.683,0.311,9,-13.54,0.0343,0.566,0.0372,0.113,0.404,116.958,419013,4,0
"1120",0.336,0.382,9,-8.398,0.0274,0.601,0.385,0.0652,0.219,74.895,273267,4,0
"1121",0.682,0.948,6,-4.105,0.0514,0.0055,0.0542,0.302,0.725,137.999,268261,4,0
"1122",0.807,0.767,2,-5.738,0.15,0.199,0.882,0.134,0.732,103.135,128320,4,0
"1123",0.767,0.685,2,-7.834,0.083,0.00458,0.00152,0.0614,0.593,129.093,217333,4,0
"1124",0.57,0.241,4,-12.138,0.0473,0.948,0.0224,0.111,0.543,115.352,181893,3,0
"1125",0.531,0.231,4,-14.871,0.0295,0.984,0.841,0.102,0.384,109.406,204752,4,0
"1126",0.54,0.758,4,-10.622,0.122,0.00105,0.00202,0.0579,0.639,164.844,231267,4,0
"1127",0.564,0.0857,0,-20.665,0.202,0.992,0.104,0.149,0.344,75.574,205087,5,0
"1128",0.483,0.275,0,-13.609,0.0418,0.232,0,0.125,0.31,138.063,240800,3,0
"1129",0.463,0.587,10,-10.197,0.0401,0.393,0.736,0.32,0.73,157.747,459053,4,0
"1130",0.55,0.691,11,-10.442,0.0338,0.221,0.0326,0.113,0.443,125.745,243057,4,0
"1131",0.468,0.541,10,-9.236,0.0333,0.00803,0.828,0.103,0.724,103.608,146920,3,0
"1132",0.62,0.625,11,-7.758,0.0319,0.121,0.627,0.0632,0.619,134.992,345520,4,0
"1133",0.492,0.151,5,-18.015,0.0421,0.918,0.00352,0.11,0.214,124.919,271000,3,0
"1134",0.476,0.643,4,-10.525,0.0325,0.576,0.211,0.084,0.351,92.086,577987,4,0
"1135",0.626,0.312,0,-13.197,0.0529,0.887,0.055,0.178,0.258,85.554,280000,4,0
"1136",0.412,0.977,0,-6.938,0.0574,0.00554,0.234,0.144,0.416,97.578,240373,4,0
"1137",0.769,0.326,0,-9.162,0.0361,0.457,0.000248,0.076,0.868,87.355,251800,4,0
"1138",0.607,0.516,10,-10.812,0.0918,0.822,0.771,0.0847,0.733,111.252,148160,4,0
"1139",0.798,0.715,0,-7.103,0.215,0.191,0.773,0.112,0.199,122.47,468587,3,0
"1140",0.45,0.935,9,-2.7,0.105,0.0227,0.0027,0.371,0.643,94.471,223600,4,0
"1141",0.848,0.605,2,-6.909,0.0554,0.608,0.000107,0.577,0.844,121.588,460133,4,0
"1142",0.728,0.433,10,-8.29,0.285,0.24,6.42e-05,0.0622,0.611,87.576,172400,4,0
"1143",0.499,0.98,0,-4.818,0.0569,0.0233,0.348,0.211,0.947,180.709,336547,4,0
"1144",0.428,0.492,7,-9.947,0.034,0.251,0.801,0.103,0.3,80.044,458854,4,0
"1146",0.829,0.738,0,-6.958,0.108,0.26,0.177,0.0663,0.729,106.366,281440,4,0
"1147",0.395,0.631,8,-8.774,0.0331,0.000368,0.537,0.0789,0.471,145.154,317107,4,0
"1149",0.352,0.613,4,-10.44,0.0498,0.00019,0.143,0.14,0.268,95.838,307760,4,0
"1150",0.677,0.862,5,-5.016,0.0536,0.416,0.859,0.0967,0.902,109.965,199573,4,0
"1151",0.761,0.623,11,-9.261,0.0449,0.0356,0.00422,0.0655,0.557,126.957,224907,4,0
"1152",0.607,0.431,1,-12.664,0.0396,0.0605,0.956,0.113,0.358,96.334,87627,4,0
"1153",0.463,0.746,4,-6.722,0.0383,0.000127,0.626,0.117,0.254,120.032,392600,4,0
"1154",0.705,0.342,11,-13.209,0.037,0.409,0.00185,0.148,0.274,79.904,327627,4,0
"1155",0.709,0.379,0,-9.953,0.0322,0.00145,0.639,0.116,0.786,134.952,193013,4,0
"1156",0.655,0.616,4,-10.284,0.0403,0.0819,0.959,0.0934,0.786,85.352,253733,4,0
"1157",0.73,0.622,7,-11.7,0.0532,0.269,0.00874,0.111,0.752,90.973,299067,4,0
"1159",0.689,0.179,0,-23.215,0.0709,0.608,0.000825,0.303,0.497,154.665,225067,4,0
"1160",0.745,0.746,11,-7.335,0.0311,0.0627,0.383,0.0749,0.774,105.13,335273,4,0
"1161",0.86,0.807,2,-5.558,0.0632,0.961,0.348,0.463,0.875,120.942,219227,4,0
"1162",0.353,0.779,3,-9.48,0.0439,0.291,0.718,0.0888,0.643,172.299,303773,4,0
"1163",0.738,0.609,10,-9.665,0.0402,0.16,0.103,0.0792,0.437,94.516,233472,4,0
"1164",0.724,0.414,1,-11.19,0.0588,0.262,0.111,0.0785,0.719,146.939,388960,4,0
"1165",0.498,0.556,0,-9.222,0.034,0.183,1.3e-05,0.0495,0.642,78.415,191250,4,0
"1166",0.397,0.195,3,-11.475,0.0286,0.719,0.00119,0.0958,0.128,143.728,344770,4,0
"1167",0.625,0.499,5,-14.094,0.0742,0.483,0.87,0.305,0.783,88.223,298440,4,0
"1168",0.434,0.398,5,-12.398,0.033,0.0475,2.04e-05,0.126,0.582,150.289,208213,4,0
"1169",0.585,0.722,0,-9.234,0.034,0.0371,0.879,0.0755,0.6,91.118,119000,4,0
"1170",0.353,0.704,7,-6.961,0.0468,0.649,0.0228,0.0696,0.296,68.948,518920,4,0
"1171",0.671,0.565,6,-12.034,0.0498,0.103,0.000598,0.187,0.787,79.12,213800,4,0
"1172",0.842,0.597,10,-11.442,0.0391,0.0146,0.685,0.528,0.355,125.001,435227,4,0
"1173",0.414,0.0538,2,-20.078,0.0381,0.916,0.029,0.324,0.226,67.52,177373,5,0
"1174",0.689,0.709,6,-10.913,0.0707,0.12,0.0131,0.107,0.878,93.009,203871,4,0
"1175",0.698,0.359,8,-11.219,0.0329,0.0691,0.101,0.0903,0.0394,115.023,344360,4,0
"1176",0.146,0.602,0,-11.174,0.0424,0.000579,0.825,0.082,0.38,170.321,258053,4,0
"1177",0.206,0.733,4,-8.589,0.0478,0.0158,0.00731,0.226,0.299,172.381,179360,3,0
"1178",0.827,0.54,6,-9.95,0.0491,0.0443,0.934,0.124,0.86,95.07,264573,4,0
"1179",0.636,0.616,9,-12.238,0.0338,0.205,0.825,0.0701,0.961,91.557,385893,4,0
"1180",0.747,0.557,8,-8.706,0.0449,0.55,0.881,0.0816,0.385,103.308,259160,4,0
"1181",0.913,0.429,5,-13.764,0.133,0.00629,0.868,0.0791,0.428,100.01,472520,4,0
"1182",0.635,0.584,10,-13.571,0.0363,0.326,0.817,0.058,0.609,137.959,244573,3,0
"1183",0.499,0.748,9,-7.306,0.162,0.0768,0.00162,0.331,0.511,140.987,119800,4,0
"1184",0.585,0.592,5,-7.389,0.041,0.722,0.855,0.852,0.269,90.986,301984,4,0
"1185",0.39,0.513,0,-10.406,0.0279,0.584,0.282,0.141,0.499,92.242,313893,4,0
"1186",0.825,0.577,10,-11.19,0.0364,0.157,0.00347,0.0301,0.962,116.037,414000,4,0
"1187",0.667,0.7,9,-8.595,0.0956,0.248,1.23e-05,0.656,0.616,110.134,187773,4,0
"1188",0.74,0.734,8,-7.969,0.0499,0.00644,0.000266,0.0292,0.81,109.066,300399,4,0
"1190",0.452,0.775,2,-6.983,0.376,0.495,0.00342,0.198,0.277,93.315,115280,4,0
"1191",0.544,0.425,10,-10.231,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,4,0
"1192",0.724,0.729,9,-7.944,0.433,0.579,0,0.538,0.825,99.51,160880,4,0
"1193",0.54,0.629,9,-10.171,0.0325,0.5,0,0.158,0.749,139.859,175333,4,0
"1194",0.883,0.333,5,-17.848,0.053,0.00799,0.804,0.257,0.964,121.099,382015,4,0
"1195",0.612,0.792,7,-7.382,0.0278,0.021,0.951,0.0987,0.546,115.111,214063,4,0
"1196",0.531,0.395,5,-11.835,0.0288,0.406,0.0011,0.0948,0.384,106.159,305613,4,0
"1197",0.657,0.679,2,-8.642,0.0288,0.0261,0.247,0.136,0.945,140.423,302800,4,0
"1198",0.563,0.623,0,-6.966,0.0418,0.00674,0.442,0.0597,0.635,80.042,292000,4,0
"1199",0.796,0.523,5,-11.356,0.0432,0.566,0.275,0.0987,0.928,100.172,166467,4,0
"1201",0.694,0.854,6,-7.659,0.0351,0.227,0.000417,0.337,0.958,121.271,186302,4,0
"1202",0.705,0.938,7,-5.759,0.0801,0.423,0.672,0.281,0.801,97.394,267693,4,0
"1203",0.707,0.908,0,-7.464,0.0746,0.252,0.00902,0.601,0.751,132.058,310693,4,0
"1204",0.537,0.7,5,-11.44,0.0479,0.12,0.00936,0.315,0.909,126.442,365600,4,0
"1205",0.439,0.632,6,-11.798,0.0593,0.587,0.000131,0.185,0.749,166.943,270200,4,0
"1206",0.462,0.714,5,-11.066,0.12,0.164,4.61e-06,0.414,0.714,96.985,222423,4,0
"1207",0.86,0.603,9,-9.973,0.0496,0.0235,0.795,0.101,0.848,99.898,205333,4,0
"1208",0.485,0.617,10,-11.189,0.0288,0.18,0.9,0.048,0.903,106.429,349800,4,0
"1209",0.344,0.919,6,-8.317,0.0984,0.0787,0.169,0.278,0.53,97.467,413893,4,0
"1210",0.587,0.098,10,-15.196,0.0607,0.958,7e-06,0.114,0.288,71.523,224333,4,0
"1211",0.76,0.543,10,-12.143,0.0958,0.298,0,0.11,0.917,108.979,143493,4,0
"1212",0.451,0.654,3,-7.693,0.0477,0.0561,0,0.505,0.523,81.187,172813,4,0
"1213",0.418,0.549,2,-10.752,0.0353,0.172,5.46e-05,0.054,0.361,113.62,176040,3,0
"1214",0.722,0.373,9,-7.866,0.0248,0.549,0,0.139,0.541,99.317,148693,4,0
"1215",0.715,0.675,4,-7.835,0.135,0.00439,0.434,0.0779,0.818,120.102,427990,4,0
"1216",0.749,0.512,1,-9.595,0.0466,0.0488,6.84e-05,0.11,0.499,98.691,238655,4,0
"1217",0.508,0.755,6,-7.906,0.0998,0.589,0,0.64,0.813,84.132,206853,4,0
"1218",0.506,0.428,1,-10.08,0.0518,0.266,0.0835,0.0975,0.166,117.842,272951,4,0
"1219",0.884,0.496,5,-7.738,0.091,0.267,4.03e-05,0.272,0.547,115.968,310295,4,0
"1220",0.585,0.565,0,-12.139,0.0372,0.484,0.0226,0.0808,0.577,156.208,358400,4,0
"1221",0.829,0.751,3,-9.273,0.037,0.495,0,0.0441,0.859,109.61,158600,4,0
"1222",0.461,0.679,10,-7.913,0.0323,0.358,0.000479,0.0682,0.892,122.594,264760,4,0
"1223",0.638,0.28,9,-16.516,0.0673,0.417,0.439,0.0611,0.734,154.955,278867,4,0
"1225",0.891,0.722,6,-5.859,0.0962,0.361,3.78e-06,0.0513,0.929,99.674,204733,4,0
"1226",0.665,0.912,8,-4.951,0.0356,0.0354,3.18e-05,0.878,0.964,115.297,262627,4,0
"1227",0.73,0.19,2,-13.999,0.0506,0.968,0.00562,0.129,0.481,115.943,246209,4,0
"1228",0.78,0.443,7,-15.497,0.0309,0.044,0.00149,0.221,0.922,136.07,248933,4,0
"1229",0.8,0.541,2,-15.716,0.0445,0.0268,0.0886,0.0459,0.869,102.944,233200,4,0
"1231",0.717,0.557,11,-11.359,0.0332,0.309,0.0529,0.0833,0.805,105.672,460760,4,0
"1232",0.479,0.353,8,-14.294,0.104,0.922,0.0149,0.114,0.239,104.149,280267,4,0
"1233",0.681,0.718,5,-5.219,0.091,0.618,0,0.1,0.728,128.515,343560,4,0
"1234",0.324,0.575,5,-9.263,0.0324,0.194,0.000315,0.305,0.616,93.57,219227,4,0
"1235",0.687,0.867,1,-6.901,0.114,0.193,0.00924,0.66,0.733,124.933,372387,4,0
"1236",0.545,0.754,5,-8.261,0.05,0.634,2.6e-06,0.118,0.888,98.695,140133,4,0
"1237",0.701,0.715,4,-7.725,0.0315,0.505,0,0.231,0.723,126.564,158307,4,0
"1238",0.665,0.526,5,-13.536,0.0407,0.963,0.203,0.266,0.666,142.046,144227,4,0
"1239",0.596,0.718,9,-5.266,0.0314,0.102,0,0.268,0.711,130.509,207680,4,0
"1240",0.625,0.5,7,-9.104,0.0873,0.183,3.37e-06,0.0378,0.777,202.318,326613,4,0
"1242",0.797,0.653,5,-14.226,0.0722,0.0527,0.0043,0.0801,0.861,133.294,217896,4,0
"1243",0.511,0.587,7,-12.787,0.152,0.121,0.751,0.0483,0.595,114.747,255947,4,0
"1244",0.698,0.646,9,-11.256,0.0347,0.000796,0.825,0.111,0.867,121.713,398267,4,0
"1246",0.512,0.564,10,-5.892,0.0316,0.279,1.54e-05,0.133,0.395,94.498,203400,4,0
"1247",0.683,0.828,11,-5.134,0.0362,0.106,0.765,0.0661,0.934,114.86,463280,4,0
"1248",0.352,0.586,2,-9.677,0.0498,0.015,0.0678,0.0791,0.369,101.172,474267,3,0
"1249",0.284,0.651,5,-9.781,0.0602,0.139,6.64e-06,0.21,0.827,115.979,155507,4,0
"1250",0.51,0.457,8,-8.056,0.0466,0.163,6.27e-05,0.366,0.634,109.327,197973,4,0
"1251",0.443,0.386,5,-12.9,0.0354,0.91,0.67,0.0836,0.228,80.926,312920,4,0
"1252",0.787,0.335,10,-16.316,0.0335,0.144,0.00921,0.126,0.879,88.706,205573,4,0
"1253",0.61,0.686,1,-7.726,0.0504,0.495,0,0.0844,0.938,118.051,246173,4,0
"1254",0.809,0.5,8,-8.898,0.0363,0.058,0.838,0.38,0.816,113.059,192930,4,0
"1255",0.879,0.495,7,-10.584,0.0765,0.538,0.000333,0.0827,0.802,102.652,313493,4,0
"1256",0.715,0.936,8,-9.377,0.0438,0.193,0.0778,0.0889,0.844,123.978,397560,4,0
"1258",0.851,0.366,8,-13.164,0.0394,0.339,0.0134,0.0834,0.955,109.261,439107,4,0
"1259",0.467,0.764,2,-4.985,0.0409,0.196,0.00953,0.06,0.616,107.595,199053,4,0
"1260",0.454,0.441,2,-16.733,0.0286,0.303,0.000524,0.104,0.817,95.7,177000,4,0
"1261",0.701,0.815,1,-10.22,0.0815,0.227,0.462,0.142,0.795,100.097,156000,4,0
"1262",0.479,0.798,5,-5.523,0.0374,0.00784,0.0203,0.0906,0.868,117.028,294280,4,0
"1263",0.728,0.371,2,-16.902,0.121,0.917,2.89e-05,0.0871,0.836,108.958,155593,4,0
"1264",0.564,0.342,8,-19.713,0.0453,0.0246,0,0.067,0.519,117.834,245573,4,0
"1265",0.856,0.289,10,-12.946,0.0729,0.853,0.0272,0.0992,0.471,125.961,274200,4,0
"1266",0.549,0.53,0,-15.127,0.0387,0.572,0.461,0.34,0.714,117.166,583333,4,0
"1267",0.665,0.747,0,-6.745,0.0309,0.126,0,0.0721,0.669,90.628,162933,4,0
"1268",0.678,0.603,1,-10.819,0.0351,0.244,0.432,0.177,0.856,111.803,427860,4,0
"1269",0.453,0.389,4,-13.143,0.0341,0.911,0.0124,0.267,0.235,109.92,564067,3,0
"1270",0.816,0.301,9,-14.754,0.275,0.752,0,0.115,0.721,120.39,108960,4,0
"1271",0.728,0.714,10,-7.918,0.152,0.489,1.1e-05,0.0912,0.912,89.736,201973,4,0
"1272",0.55,0.739,2,-9.742,0.0469,0.127,0.000156,0.51,0.918,83.456,379427,4,0
"1273",0.345,0.177,4,-20.935,0.0654,0.985,0.714,0.107,0.54,141.181,250067,4,0
"1274",0.497,0.724,7,-10.933,0.0647,0.322,0.0205,0.337,0.676,104.941,346305,4,0
"1275",0.648,0.422,7,-11.358,0.0338,0.127,0.929,0.131,0.331,120.094,185000,4,0
"1276",0.761,0.493,1,-14.578,0.083,0.207,0.0222,0.087,0.833,83.211,270373,4,0
"1277",0.571,0.204,4,-20.646,0.031,0.681,0.934,0.0682,0.577,133.261,250893,3,0
"1278",0.742,0.896,0,-7.208,0.0501,0.135,0.461,0.12,0.871,102.451,415090,4,0
"1279",0.643,0.539,0,-13.483,0.12,0.293,0.151,0.115,0.572,98.833,260707,4,0
"1280",0.507,0.488,9,-12.5,0.044,0.827,0.535,0.109,0.588,88.511,396467,4,0
"1281",0.641,0.463,9,-14.67,0.0404,0.577,1.2e-05,0.133,0.892,113.152,193507,4,0
"1282",0.537,0.5,7,-11.22,0.0939,0.0688,0.00377,0.076,0.909,93.849,318785,4,0
"1283",0.505,0.708,7,-4.589,0.0509,0.765,0.92,0.19,0.513,112.421,282395,4,0
"1284",0.615,0.388,2,-13.629,0.0397,0.732,0.000453,0.0957,0.862,150.72,209773,4,0
"1285",0.638,0.432,10,-17.345,0.0754,0.142,0.019,0.213,0.693,98.932,337320,4,0
"1286",0.786,0.355,7,-12.362,0.144,0.552,0.00124,0.0793,0.857,109.122,171200,4,0
"1287",0.299,0.608,10,-8.735,0.0325,0.00502,0.947,0.159,0.582,111.954,143547,4,0
"1288",0.484,0.603,11,-10.42,0.0652,0.16,0.00875,0.123,0.846,99.346,206293,4,0
"1289",0.486,0.303,6,-12.658,0.0336,0.75,0.305,0.101,0.305,112.791,320600,4,0
"1290",0.366,0.482,4,-12.248,0.0278,0.00676,0.668,0.111,0.277,96.229,390107,4,0
