danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.703, 0.717, 0, -8.954, 1, 0.0448, 7.81e-05, 0.871, 0.0418, 0.931, 151.903, audio_features, 4AxrlOlmlKducWdz18bLYB, spotify:track:4AxrlOlmlKducWdz18bLYB, https://api.spotify.com/v1/tracks/4AxrlOlmlKducWdz18bLYB, https://api.spotify.com/v1/audio-analysis/4AxrlOlmlKducWdz18bLYB, 142693, 4
0.165, 0.816, 4, -11.365, 0, 0.0369, 0.00446, 0.88, 0.0801, 0.657, 150.889, audio_features, 2jUGx86MKoqUdggswinzSf, spotify:track:2jUGx86MKoqUdggswinzSf, https://api.spotify.com/v1/tracks/2jUGx86MKoqUdggswinzSf, https://api.spotify.com/v1/audio-analysis/2jUGx86MKoqUdggswinzSf, 94960, 4
0.575, 0.795, 7, -6.72, 1, 0.0343, 0.0228, 0.159, 0.118, 0.561, 100.81, audio_features, 4QF3kZeaMVcQrB2szZ74k0, spotify:track:4QF3kZeaMVcQrB2szZ74k0, https://api.spotify.com/v1/tracks/4QF3kZeaMVcQrB2szZ74k0, https://api.spotify.com/v1/audio-analysis/4QF3kZeaMVcQrB2szZ74k0, 207552, 4
0.815, 0.887, 7, -6.42, 1, 0.0526, 0.121, 0.773, 0.278, 0.93, 109.96, audio_features, 2DUDJcjoRluKNpvvfbMwQ0, spotify:track:2DUDJcjoRluKNpvvfbMwQ0, https://api.spotify.com/v1/tracks/2DUDJcjoRluKNpvvfbMwQ0, https://api.spotify.com/v1/audio-analysis/2DUDJcjoRluKNpvvfbMwQ0, 209453, 4
0.364, 0.535, 8, -10.376, 0, 0.0367, 0.58, 0.89, 0.323, 0.199, 78.658, audio_features, 5CDPAysOhiQYKX2XH7zMDq, spotify:track:5CDPAysOhiQYKX2XH7zMDq, https://api.spotify.com/v1/tracks/5CDPAysOhiQYKX2XH7zMDq, https://api.spotify.com/v1/audio-analysis/5CDPAysOhiQYKX2XH7zMDq, 265131, 4
0.409, 0.219, 5, -14.538, 0, 0.0511, 0.851, 0.00221, 0.115, 0.233, 68.956, audio_features, 6bf3w2csA1NvxAuLTuPloX, spotify:track:6bf3w2csA1NvxAuLTuPloX, https://api.spotify.com/v1/tracks/6bf3w2csA1NvxAuLTuPloX, https://api.spotify.com/v1/audio-analysis/6bf3w2csA1NvxAuLTuPloX, 396573, 4
0.574, 0.883, 6, -4.919, 0, 0.0477, 0.000862, 0.912, 0.128, 0.659, 84.103, audio_features, 4CU2omKTK673RUFXOJn61e, spotify:track:4CU2omKTK673RUFXOJn61e, https://api.spotify.com/v1/tracks/4CU2omKTK673RUFXOJn61e, https://api.spotify.com/v1/audio-analysis/4CU2omKTK673RUFXOJn61e, 221933, 4
0.457, 0.657, 10, -6.701, 1, 0.031, 0.0252, 0.805, 0.0646, 0.306, 99.22, audio_features, 5VtAuAqfZcVcpzEpgERorO, spotify:track:5VtAuAqfZcVcpzEpgERorO, https://api.spotify.com/v1/tracks/5VtAuAqfZcVcpzEpgERorO, https://api.spotify.com/v1/audio-analysis/5VtAuAqfZcVcpzEpgERorO, 274787, 4
0.888, 0.439, 9, -9.943, 0, 0.0601, 0.306, 0.000492, 0.269, 0.86, 105.685, audio_features, 7fyDbS2jM5v9SxpUvDvBRN, spotify:track:7fyDbS2jM5v9SxpUvDvBRN, https://api.spotify.com/v1/tracks/7fyDbS2jM5v9SxpUvDvBRN, https://api.spotify.com/v1/audio-analysis/7fyDbS2jM5v9SxpUvDvBRN, 250720, 4
0.581, 0.519, 9, -11.893, 1, 0.0746, 0.0386, 0.00482, 0.165, 0.708, 111.397, audio_features, 6chkDKDiskOeKnctKVO5GK, spotify:track:6chkDKDiskOeKnctKVO5GK, https://api.spotify.com/v1/tracks/6chkDKDiskOeKnctKVO5GK, https://api.spotify.com/v1/audio-analysis/6chkDKDiskOeKnctKVO5GK, 375973, 4
0.82, 0.908, 10, -6.151, 0, 0.124, 0.328, 0.00155, 0.296, 0.919, 98.381, audio_features, 6h5IlvRJ2ZNPloCOdzUmyW, spotify:track:6h5IlvRJ2ZNPloCOdzUmyW, https://api.spotify.com/v1/tracks/6h5IlvRJ2ZNPloCOdzUmyW, https://api.spotify.com/v1/audio-analysis/6h5IlvRJ2ZNPloCOdzUmyW, 176693, 4
0.434, 0.782, 4, -8.022, 0, 0.0358, 0.0546, 0.00286, 0.241, 0.672, 161.28, audio_features, 6Jz386ejfeRcGntcHZp4dF, spotify:track:6Jz386ejfeRcGntcHZp4dF, https://api.spotify.com/v1/tracks/6Jz386ejfeRcGntcHZp4dF, https://api.spotify.com/v1/audio-analysis/6Jz386ejfeRcGntcHZp4dF, 218240, 4
0.597, 0.788, 7, -7.998, 1, 0.0299, 0.0148, 0.0237, 0.0638, 0.952, 144.866, audio_features, 3WjSknueyPj2el9g8CAhGr, spotify:track:3WjSknueyPj2el9g8CAhGr, https://api.spotify.com/v1/tracks/3WjSknueyPj2el9g8CAhGr, https://api.spotify.com/v1/audio-analysis/3WjSknueyPj2el9g8CAhGr, 205880, 4
0.418, 0.652, 11, -6.289, 1, 0.0443, 0.0484, 0.0531, 0.213, 0.851, 135.002, audio_features, 6iOwd7ZwrZS2bNr6dXtyP3, spotify:track:6iOwd7ZwrZS2bNr6dXtyP3, https://api.spotify.com/v1/tracks/6iOwd7ZwrZS2bNr6dXtyP3, https://api.spotify.com/v1/audio-analysis/6iOwd7ZwrZS2bNr6dXtyP3, 232448, 3
0.616, 0.45, 5, -16.234, 1, 0.0276, 0.875, 0.928, 0.251, 0.464, 111.486, audio_features, 6Nnq45sf7tv9Xjlbga83Lj, spotify:track:6Nnq45sf7tv9Xjlbga83Lj, https://api.spotify.com/v1/tracks/6Nnq45sf7tv9Xjlbga83Lj, https://api.spotify.com/v1/audio-analysis/6Nnq45sf7tv9Xjlbga83Lj, 214226, 4
0.575, 0.795, 7, -6.72, 1, 0.0343, 0.0228, 0.159, 0.118, 0.561, 100.81, audio_features, 4QF3kZeaMVcQrB2szZ74k0, spotify:track:4QF3kZeaMVcQrB2szZ74k0, https://api.spotify.com/v1/tracks/4QF3kZeaMVcQrB2szZ74k0, https://api.spotify.com/v1/audio-analysis/4QF3kZeaMVcQrB2szZ74k0, 207552, 4
0.623, 0.684, 2, -8.239, 0, 0.0551, 0.0276, 0.331, 0.193, 0.638, 136.649, audio_features, 6lNq0WRb62TeLvuCoSszsj, spotify:track:6lNq0WRb62TeLvuCoSszsj, https://api.spotify.com/v1/tracks/6lNq0WRb62TeLvuCoSszsj, https://api.spotify.com/v1/audio-analysis/6lNq0WRb62TeLvuCoSszsj, 222692, 4
0.752, 0.496, 1, -9.602, 1, 0.0573, 0.00905, 0.000693, 0.182, 0.383, 92.992, audio_features, 1E9uIzPJCObTg9AhUvrGFj, spotify:track:1E9uIzPJCObTg9AhUvrGFj, https://api.spotify.com/v1/tracks/1E9uIzPJCObTg9AhUvrGFj, https://api.spotify.com/v1/audio-analysis/1E9uIzPJCObTg9AhUvrGFj, 335493, 4
0.632, 0.682, 4, -8.052, 1, 0.0459, 0.000323, 0.0248, 0.142, 0.532, 122.983, audio_features, 6EidGY4S6hkU6fwNdSSabg, spotify:track:6EidGY4S6hkU6fwNdSSabg, https://api.spotify.com/v1/tracks/6EidGY4S6hkU6fwNdSSabg, https://api.spotify.com/v1/audio-analysis/6EidGY4S6hkU6fwNdSSabg, 227086, 3
0.799, 0.325, 7, -16.132, 1, 0.0769, 0.0366, 0.00164, 0.398, 0.371, 77.672, audio_features, 6HtaNO5421LSm2ptodKLQ1, spotify:track:6HtaNO5421LSm2ptodKLQ1, https://api.spotify.com/v1/tracks/6HtaNO5421LSm2ptodKLQ1, https://api.spotify.com/v1/audio-analysis/6HtaNO5421LSm2ptodKLQ1, 305133, 4
0.907, 0.66, 1, -11.951, 0, 0.0459, 0.0335, 0.194, 0.112, 0.973, 130.747, audio_features, 0RleEAKmcUbJ3R7AK0dSfV, spotify:track:0RleEAKmcUbJ3R7AK0dSfV, https://api.spotify.com/v1/tracks/0RleEAKmcUbJ3R7AK0dSfV, https://api.spotify.com/v1/audio-analysis/0RleEAKmcUbJ3R7AK0dSfV, 338410, 4
0.789, 0.697, 10, -6.532, 1, 0.0469, 0.0118, 0.0432, 0.0925, 0.577, 118.004, audio_features, 0m902KgphfY1cKdWmxNGPX, spotify:track:0m902KgphfY1cKdWmxNGPX, https://api.spotify.com/v1/tracks/0m902KgphfY1cKdWmxNGPX, https://api.spotify.com/v1/audio-analysis/0m902KgphfY1cKdWmxNGPX, 464997, 4
0.64, 0.657, 5, -7.83, 1, 0.0303, 0.652, 0.896, 0.108, 0.765, 96.655, audio_features, 4KjXdsHEU5HHR7D5EcyTyK, spotify:track:4KjXdsHEU5HHR7D5EcyTyK, https://api.spotify.com/v1/tracks/4KjXdsHEU5HHR7D5EcyTyK, https://api.spotify.com/v1/audio-analysis/4KjXdsHEU5HHR7D5EcyTyK, 187973, 4
0.697, 0.919, 7, -6.174, 1, 0.029, 0.00694, 0.0621, 0.203, 0.943, 118.341, audio_features, 76rCrPvrlLO4CyqAeaLu4o, spotify:track:76rCrPvrlLO4CyqAeaLu4o, https://api.spotify.com/v1/tracks/76rCrPvrlLO4CyqAeaLu4o, https://api.spotify.com/v1/audio-analysis/76rCrPvrlLO4CyqAeaLu4o, 256400, 4
0.412, 0.728, 1, -7.133, 1, 0.0326, 0.00389, 0.882, 0.159, 0.795, 129.686, audio_features, 32Rf95ZT8gxisQMK6xAhba, spotify:track:32Rf95ZT8gxisQMK6xAhba, https://api.spotify.com/v1/tracks/32Rf95ZT8gxisQMK6xAhba, https://api.spotify.com/v1/audio-analysis/32Rf95ZT8gxisQMK6xAhba, 156560, 4
0.332, 0.245, 10, -12.166, 0, 0.0342, 0.9, 5.2e-06, 0.391, 0.107, 118.453, audio_features, 6K9AQkbcE4hQmQTprMNwZN, spotify:track:6K9AQkbcE4hQmQTprMNwZN, https://api.spotify.com/v1/tracks/6K9AQkbcE4hQmQTprMNwZN, https://api.spotify.com/v1/audio-analysis/6K9AQkbcE4hQmQTprMNwZN, 250853, 4
0.351, 0.633, 8, -5.899, 0, 0.0332, 0.0906, 0.0207, 0.0876, 0.419, 173.637, audio_features, 0gfKWvSPrtY2yMi7JoyIyM, spotify:track:0gfKWvSPrtY2yMi7JoyIyM, https://api.spotify.com/v1/tracks/0gfKWvSPrtY2yMi7JoyIyM, https://api.spotify.com/v1/audio-analysis/0gfKWvSPrtY2yMi7JoyIyM, 366240, 3
0.415, 0.509, 2, -10.335, 1, 0.0321, 0.507, 0.307, 0.113, 0.292, 85.271, audio_features, 6O5Uy3OvKyUsZ5cqon3em1, spotify:track:6O5Uy3OvKyUsZ5cqon3em1, https://api.spotify.com/v1/tracks/6O5Uy3OvKyUsZ5cqon3em1, https://api.spotify.com/v1/audio-analysis/6O5Uy3OvKyUsZ5cqon3em1, 144667, 4
0.577, 0.916, 4, -7.305, 1, 0.101, 0.445, 0, 0.156, 0.545, 94.731, audio_features, 1gElMA7YL2UEE9njNW9eiR, spotify:track:1gElMA7YL2UEE9njNW9eiR, https://api.spotify.com/v1/tracks/1gElMA7YL2UEE9njNW9eiR, https://api.spotify.com/v1/audio-analysis/1gElMA7YL2UEE9njNW9eiR, 163133, 4
0.443, 0.293, 9, -14.393, 0, 0.0311, 0.783, 0.31, 0.212, 0.27, 84.062, audio_features, 5EJ9MfO86fEG7ICjhciyd1, spotify:track:5EJ9MfO86fEG7ICjhciyd1, https://api.spotify.com/v1/tracks/5EJ9MfO86fEG7ICjhciyd1, https://api.spotify.com/v1/audio-analysis/5EJ9MfO86fEG7ICjhciyd1, 121107, 4
0.648, 0.713, 10, -8.453, 1, 0.173, 0.0427, 0.0411, 0.0796, 0.885, 92.817, audio_features, 7uTOzeuvf3hKvVSlTlQ06y, spotify:track:7uTOzeuvf3hKvVSlTlQ06y, https://api.spotify.com/v1/tracks/7uTOzeuvf3hKvVSlTlQ06y, https://api.spotify.com/v1/audio-analysis/7uTOzeuvf3hKvVSlTlQ06y, 352573, 4
0.598, 0.344, 1, -15.883, 1, 0.0284, 0.71, 0.877, 0.137, 0.548, 114.202, audio_features, 40XIh4aEp1Ts5F4XEQM2lj, spotify:track:40XIh4aEp1Ts5F4XEQM2lj, https://api.spotify.com/v1/tracks/40XIh4aEp1Ts5F4XEQM2lj, https://api.spotify.com/v1/audio-analysis/40XIh4aEp1Ts5F4XEQM2lj, 254267, 4
0.579, 0.397, 5, -8.565, 1, 0.0367, 0.407, 0.832, 0.099, 0.778, 169.486, audio_features, 1pZ4YQ93Wc9xoN0Q3h3fLq, spotify:track:1pZ4YQ93Wc9xoN0Q3h3fLq, https://api.spotify.com/v1/tracks/1pZ4YQ93Wc9xoN0Q3h3fLq, https://api.spotify.com/v1/audio-analysis/1pZ4YQ93Wc9xoN0Q3h3fLq, 179107, 4
0.554, 0.956, 0, -6.45, 1, 0.0327, 0.331, 0.929, 0.563, 0.955, 145.46, audio_features, 0bZDQlvx2oS1NiUZZ1aXGu, spotify:track:0bZDQlvx2oS1NiUZZ1aXGu, https://api.spotify.com/v1/tracks/0bZDQlvx2oS1NiUZZ1aXGu, https://api.spotify.com/v1/audio-analysis/0bZDQlvx2oS1NiUZZ1aXGu, 237453, 4
0.532, 0.874, 9, -5.183, 0, 0.0482, 0.00842, 0.012, 0.452, 0.361, 91.038, audio_features, 2GIfOOa8hAywfzZptFz3xK, spotify:track:2GIfOOa8hAywfzZptFz3xK, https://api.spotify.com/v1/tracks/2GIfOOa8hAywfzZptFz3xK, https://api.spotify.com/v1/audio-analysis/2GIfOOa8hAywfzZptFz3xK, 258413, 4
0.403, 0.776, 4, -4.554, 0, 0.0366, 0.376, 6.99e-05, 0.104, 0.348, 149.119, audio_features, 7JCA5bnyl63Jd6YfiRoSHl, spotify:track:7JCA5bnyl63Jd6YfiRoSHl, https://api.spotify.com/v1/tracks/7JCA5bnyl63Jd6YfiRoSHl, https://api.spotify.com/v1/audio-analysis/7JCA5bnyl63Jd6YfiRoSHl, 286840, 4
0.759, 0.445, 9, -8.068, 1, 0.0336, 0.791, 0.15, 0.108, 0.571, 118.85, audio_features, 6vVxHR30oPriN5PfIH1hNs, spotify:track:6vVxHR30oPriN5PfIH1hNs, https://api.spotify.com/v1/tracks/6vVxHR30oPriN5PfIH1hNs, https://api.spotify.com/v1/audio-analysis/6vVxHR30oPriN5PfIH1hNs, 268388, 4
0.593, 0.279, 6, -12.688, 0, 0.202, 0.228, 0.826, 0.11, 0.184, 92.461, audio_features, 0cbRRgMJiIWNgX2xYb511K, spotify:track:0cbRRgMJiIWNgX2xYb511K, https://api.spotify.com/v1/tracks/0cbRRgMJiIWNgX2xYb511K, https://api.spotify.com/v1/audio-analysis/0cbRRgMJiIWNgX2xYb511K, 255613, 4
0.885, 0.485, 10, -9.299, 1, 0.0872, 0.0868, 0.79, 0.0883, 0.67, 106.394, audio_features, 04jqhpf3oV06HtlmthfcZZ, spotify:track:04jqhpf3oV06HtlmthfcZZ, https://api.spotify.com/v1/tracks/04jqhpf3oV06HtlmthfcZZ, https://api.spotify.com/v1/audio-analysis/04jqhpf3oV06HtlmthfcZZ, 294211, 4
0.755, 0.842, 2, -7.293, 0, 0.129, 0.388, 0.541, 0.105, 0.798, 123.203, audio_features, 1xkOg49ZxldiM1ioIudwUS, spotify:track:1xkOg49ZxldiM1ioIudwUS, https://api.spotify.com/v1/tracks/1xkOg49ZxldiM1ioIudwUS, https://api.spotify.com/v1/audio-analysis/1xkOg49ZxldiM1ioIudwUS, 516587, 4
0.518, 0.709, 3, -8.395, 1, 0.178, 0.27, 6.57e-06, 0.0985, 0.782, 173.093, audio_features, 2VdHRWJeGpIY0WJcQD2mYd, spotify:track:2VdHRWJeGpIY0WJcQD2mYd, https://api.spotify.com/v1/tracks/2VdHRWJeGpIY0WJcQD2mYd, https://api.spotify.com/v1/audio-analysis/2VdHRWJeGpIY0WJcQD2mYd, 171533, 4
0.807, 0.602, 9, -11.02, 1, 0.054, 0.0251, 0.171, 0.0414, 0.931, 113.543, audio_features, 5rJJnYeAeIsb0T4FkiaUvX, spotify:track:5rJJnYeAeIsb0T4FkiaUvX, https://api.spotify.com/v1/tracks/5rJJnYeAeIsb0T4FkiaUvX, https://api.spotify.com/v1/audio-analysis/5rJJnYeAeIsb0T4FkiaUvX, 214227, 4
0.849, 0.835, 9, -5.887, 1, 0.235, 0.0368, 0.409, 0.31, 0.966, 152.104, audio_features, 6O8TenYzLpmIMpJokNjbyz, spotify:track:6O8TenYzLpmIMpJokNjbyz, https://api.spotify.com/v1/tracks/6O8TenYzLpmIMpJokNjbyz, https://api.spotify.com/v1/audio-analysis/6O8TenYzLpmIMpJokNjbyz, 83480, 3
0.655, 0.769, 2, -4.673, 1, 0.0363, 0.00846, 0.118, 0.062, 0.802, 97.636, audio_features, 2F5ufz9gdh2oXz4Rd10zkb, spotify:track:2F5ufz9gdh2oXz4Rd10zkb, https://api.spotify.com/v1/tracks/2F5ufz9gdh2oXz4Rd10zkb, https://api.spotify.com/v1/audio-analysis/2F5ufz9gdh2oXz4Rd10zkb, 91667, 3
0.805, 0.521, 4, -11.25, 1, 0.0584, 0.0143, 0.845, 0.099, 0.754, 126.143, audio_features, 6Ey0pDNYeVeZDabYdDqWav, spotify:track:6Ey0pDNYeVeZDabYdDqWav, https://api.spotify.com/v1/tracks/6Ey0pDNYeVeZDabYdDqWav, https://api.spotify.com/v1/audio-analysis/6Ey0pDNYeVeZDabYdDqWav, 304507, 4
0.325, 0.629, 2, -12.499, 1, 0.0614, 0.00607, 1.83e-05, 0.136, 0.512, 80.898, audio_features, 5ZoI4tXPZzcN7PIVmxO7kF, spotify:track:5ZoI4tXPZzcN7PIVmxO7kF, https://api.spotify.com/v1/tracks/5ZoI4tXPZzcN7PIVmxO7kF, https://api.spotify.com/v1/audio-analysis/5ZoI4tXPZzcN7PIVmxO7kF, 491400, 4
0.596, 0.895, 4, -6.647, 0, 0.0915, 0.00936, 0.0139, 0.127, 0.292, 125.653, audio_features, 2d7R8lUFB3kOl5cJVdIEka, spotify:track:2d7R8lUFB3kOl5cJVdIEka, https://api.spotify.com/v1/tracks/2d7R8lUFB3kOl5cJVdIEka, https://api.spotify.com/v1/audio-analysis/2d7R8lUFB3kOl5cJVdIEka, 368200, 4
0.523, 0.722, 6, -6.533, 1, 0.0307, 0.074, 0.00336, 0.122, 0.506, 129.424, audio_features, 6BkeuHmO4P69Ln2BSonrXi, spotify:track:6BkeuHmO4P69Ln2BSonrXi, https://api.spotify.com/v1/tracks/6BkeuHmO4P69Ln2BSonrXi, https://api.spotify.com/v1/audio-analysis/6BkeuHmO4P69Ln2BSonrXi, 215867, 4
0.669, 0.452, 0, -10.562, 1, 0.0294, 0.248, 0.286, 0.065, 0.92, 135.302, audio_features, 3FeYusJP0HmqFlGuhYR3ff, spotify:track:3FeYusJP0HmqFlGuhYR3ff, https://api.spotify.com/v1/tracks/3FeYusJP0HmqFlGuhYR3ff, https://api.spotify.com/v1/audio-analysis/3FeYusJP0HmqFlGuhYR3ff, 392021, 3
0.452, 0.579, 2, -11.085, 1, 0.0476, 0.0153, 0.893, 0.637, 0.929, 84.615, audio_features, 4ugLp0bGRzn333EjSC6Qdl, spotify:track:4ugLp0bGRzn333EjSC6Qdl, https://api.spotify.com/v1/tracks/4ugLp0bGRzn333EjSC6Qdl, https://api.spotify.com/v1/audio-analysis/4ugLp0bGRzn333EjSC6Qdl, 213760, 4
0.639, 0.907, 9, -7.85, 1, 0.0409, 0.0128, 0.328, 0.704, 0.696, 97.019, audio_features, 5hLAvGak6o4xLKNbTmh2fp, spotify:track:5hLAvGak6o4xLKNbTmh2fp, https://api.spotify.com/v1/tracks/5hLAvGak6o4xLKNbTmh2fp, https://api.spotify.com/v1/audio-analysis/5hLAvGak6o4xLKNbTmh2fp, 234333, 4
0.769, 0.71, 9, -5.223, 0, 0.0745, 0.0884, 0.0561, 0.0678, 0.64, 88.788, audio_features, 5vE5RTY7KPaarso26QiPMW, spotify:track:5vE5RTY7KPaarso26QiPMW, https://api.spotify.com/v1/tracks/5vE5RTY7KPaarso26QiPMW, https://api.spotify.com/v1/audio-analysis/5vE5RTY7KPaarso26QiPMW, 191553, 4
0.456, 0.957, 0, -4.842, 0, 0.0645, 9.46e-05, 3.03e-06, 0.339, 0.327, 100.041, audio_features, 6heLanhFhBRmdESWGARXKB, spotify:track:6heLanhFhBRmdESWGARXKB, https://api.spotify.com/v1/tracks/6heLanhFhBRmdESWGARXKB, https://api.spotify.com/v1/audio-analysis/6heLanhFhBRmdESWGARXKB, 153001, 4
0.487, 0.768, 9, -8.074, 1, 0.0601, 0.00539, 0.0784, 0.0838, 0.0567, 119.45, audio_features, 0VR6D8voTii804KGuO3nQR, spotify:track:0VR6D8voTii804KGuO3nQR, https://api.spotify.com/v1/tracks/0VR6D8voTii804KGuO3nQR, https://api.spotify.com/v1/audio-analysis/0VR6D8voTii804KGuO3nQR, 503080, 3
0, 0.802, 1, -7.977, 1, 0, 0.00417, 0.878, 0.603, 0, 0, audio_features, 6quMGNh47CpSR5kmZSYSTK, spotify:track:6quMGNh47CpSR5kmZSYSTK, https://api.spotify.com/v1/tracks/6quMGNh47CpSR5kmZSYSTK, https://api.spotify.com/v1/audio-analysis/6quMGNh47CpSR5kmZSYSTK, 94967, 0
0.747, 0.59, 11, -10.642, 0, 0.0795, 0.439, 0.0111, 0.0621, 0.839, 109.677, audio_features, 4KEHUSNacXytUkub2DFLNY, spotify:track:4KEHUSNacXytUkub2DFLNY, https://api.spotify.com/v1/tracks/4KEHUSNacXytUkub2DFLNY, https://api.spotify.com/v1/audio-analysis/4KEHUSNacXytUkub2DFLNY, 298813, 4
0.23, 0.635, 6, -10.656, 0, 0.0856, 0.565, 0.132, 0.347, 0.436, 182.628, audio_features, 4Z69ib6xRIsOnBa65HhEMv, spotify:track:4Z69ib6xRIsOnBa65HhEMv, https://api.spotify.com/v1/tracks/4Z69ib6xRIsOnBa65HhEMv, https://api.spotify.com/v1/audio-analysis/4Z69ib6xRIsOnBa65HhEMv, 164440, 4
0.753, 0.723, 7, -7.312, 1, 0.0606, 0.531, 0.044, 0.0795, 0.961, 129.323, audio_features, 1htfXBi6akI5IHPt6gBvdu, spotify:track:1htfXBi6akI5IHPt6gBvdu, https://api.spotify.com/v1/tracks/1htfXBi6akI5IHPt6gBvdu, https://api.spotify.com/v1/audio-analysis/1htfXBi6akI5IHPt6gBvdu, 498358, 4
0.491, 0.639, 5, -8.752, 0, 0.0296, 0.0302, 0.887, 0.145, 0.816, 151.038, audio_features, 1irRLXkxE4RkvJ81hxhGn7, spotify:track:1irRLXkxE4RkvJ81hxhGn7, https://api.spotify.com/v1/tracks/1irRLXkxE4RkvJ81hxhGn7, https://api.spotify.com/v1/audio-analysis/1irRLXkxE4RkvJ81hxhGn7, 212340, 4
0.6, 0.443, 5, -8.977, 0, 0.0379, 0.359, 0.000606, 0.632, 0.552, 140.049, audio_features, 7yipYjiyT3q5pHUTgmjOC6, spotify:track:7yipYjiyT3q5pHUTgmjOC6, https://api.spotify.com/v1/tracks/7yipYjiyT3q5pHUTgmjOC6, https://api.spotify.com/v1/audio-analysis/7yipYjiyT3q5pHUTgmjOC6, 324720, 4
0.516, 0.66, 9, -5.002, 0, 0.0489, 0.00091, 0, 0.0663, 0.234, 112.065, audio_features, 39z6ziF7adlduCyqLcB6gz, spotify:track:39z6ziF7adlduCyqLcB6gz, https://api.spotify.com/v1/tracks/39z6ziF7adlduCyqLcB6gz, https://api.spotify.com/v1/audio-analysis/39z6ziF7adlduCyqLcB6gz, 251011, 4
0.489, 0.716, 9, -8.771, 1, 0.0339, 0.234, 0.962, 0.27, 0.543, 164.038, audio_features, 6iXeUCEebJvyIJtixh2B5M, spotify:track:6iXeUCEebJvyIJtixh2B5M, https://api.spotify.com/v1/tracks/6iXeUCEebJvyIJtixh2B5M, https://api.spotify.com/v1/audio-analysis/6iXeUCEebJvyIJtixh2B5M, 361414, 4
0.487, 0.637, 1, -9.305, 1, 0.0302, 0.434, 0.729, 0.0873, 0.486, 150.078, audio_features, 2P5isIB5PfwDrAFxLlSw6C, spotify:track:2P5isIB5PfwDrAFxLlSw6C, https://api.spotify.com/v1/tracks/2P5isIB5PfwDrAFxLlSw6C, https://api.spotify.com/v1/audio-analysis/2P5isIB5PfwDrAFxLlSw6C, 311280, 3
0.457, 0.975, 7, -1.971, 1, 0.0694, 2.53e-05, 0.299, 0.0842, 0.192, 87.52, audio_features, 6VDpFz7idAvKPzgotn70iT, spotify:track:6VDpFz7idAvKPzgotn70iT, https://api.spotify.com/v1/tracks/6VDpFz7idAvKPzgotn70iT, https://api.spotify.com/v1/audio-analysis/6VDpFz7idAvKPzgotn70iT, 140733, 4
0.488, 0.476, 5, -10.316, 0, 0.0497, 0.438, 0.000279, 0.11, 0.583, 110.951, audio_features, 3rFzc8CLVDZ7OOtFa2jPYP, spotify:track:3rFzc8CLVDZ7OOtFa2jPYP, https://api.spotify.com/v1/tracks/3rFzc8CLVDZ7OOtFa2jPYP, https://api.spotify.com/v1/audio-analysis/3rFzc8CLVDZ7OOtFa2jPYP, 482960, 4
0.266, 0.43, 11, -11.758, 0, 0.0313, 0.155, 2.09e-05, 0.203, 0.226, 75.887, audio_features, 7sggBSMpdtpqtISmXvr8yN, spotify:track:7sggBSMpdtpqtISmXvr8yN, https://api.spotify.com/v1/tracks/7sggBSMpdtpqtISmXvr8yN, https://api.spotify.com/v1/audio-analysis/7sggBSMpdtpqtISmXvr8yN, 219521, 4
0.471, 0.727, 6, -7.859, 1, 0.032, 0.279, 0.903, 0.0983, 0.675, 88.486, audio_features, 45D9SDw2wQ9qg66PoWDD1p, spotify:track:45D9SDw2wQ9qg66PoWDD1p, https://api.spotify.com/v1/tracks/45D9SDw2wQ9qg66PoWDD1p, https://api.spotify.com/v1/audio-analysis/45D9SDw2wQ9qg66PoWDD1p, 214933, 4
0.231, 0.712, 9, -3.992, 0, 0.0444, 0.0086, 0.00283, 0.158, 0.297, 203.138, audio_features, 1kWMqj68Dm5VHE3PXY7qJv, spotify:track:1kWMqj68Dm5VHE3PXY7qJv, https://api.spotify.com/v1/tracks/1kWMqj68Dm5VHE3PXY7qJv, https://api.spotify.com/v1/audio-analysis/1kWMqj68Dm5VHE3PXY7qJv, 483733, 3
0.507, 0.683, 7, -8.079, 1, 0.0316, 0.303, 0.000132, 0.142, 0.901, 95.732, audio_features, 0qgiFuYhYuwtFXEwYakddE, spotify:track:0qgiFuYhYuwtFXEwYakddE, https://api.spotify.com/v1/tracks/0qgiFuYhYuwtFXEwYakddE, https://api.spotify.com/v1/audio-analysis/0qgiFuYhYuwtFXEwYakddE, 310600, 4
0.573, 0.226, 2, -14.767, 1, 0.082, 0.825, 4.4e-06, 0.15, 0.366, 131.692, audio_features, 6oI7lWaQ1jfjDduxYblGOo, spotify:track:6oI7lWaQ1jfjDduxYblGOo, https://api.spotify.com/v1/tracks/6oI7lWaQ1jfjDduxYblGOo, https://api.spotify.com/v1/audio-analysis/6oI7lWaQ1jfjDduxYblGOo, 253853, 4
0.501, 0.773, 2, -6.041, 1, 0.0333, 0.0374, 0.385, 0.701, 0.704, 129.995, audio_features, 1cYb7xyv2TEhrS0iqwVAv3, spotify:track:1cYb7xyv2TEhrS0iqwVAv3, https://api.spotify.com/v1/tracks/1cYb7xyv2TEhrS0iqwVAv3, https://api.spotify.com/v1/audio-analysis/1cYb7xyv2TEhrS0iqwVAv3, 292522, 4
